Date,Close/Last,Volume,Open,High,Low
08/02/2022,$95.37,4110454,$96.21,$96.52,$95.10
08/01/2022,$96.02,4003874,$95.00,$96.5557,$94.8347
07/29/2022,$95.68,5735566,$95.69,$96.10,$95.17
07/28/2022,$95.53,4807497,$95.75,$96.19,$94.60
07/27/2022,$95.87,3143863,$95.19,$96.22,$94.17
07/26/2022,$95.31,4423819,$94.58,$95.60,$94.515
07/25/2022,$94.49,4753164,$94.28,$95.72,$94.14
07/22/2022,$94.06,4484610,$94.13,$94.43,$93.19
07/21/2022,$93.19,6982197,$92.52,$93.455,$92.00
07/20/2022,$95.15,4152624,$96.40,$96.51,$94.35
07/19/2022,$96.79,6729492,$95.38,$97.13,$95.21
07/18/2022,$94.29,4894650,$95.68,$95.68,$93.99
07/15/2022,$95.37,4310995,$94.31,$95.82,$93.6937
07/14/2022,$92.83,3715491,$91.62,$92.98,$90.99
07/13/2022,$93.45,3840386,$94.14,$94.89,$93.07
07/12/2022,$94.98,5602013,$94.41,$96.34,$94.26
07/11/2022,$94.71,3256206,$93.71,$95.36,$93.71
07/08/2022,$94.18,3464974,$93.68,$95.405,$93.60
07/07/2022,$93.73,3536403,$93.67,$94.455,$93.31
07/06/2022,$93.19,3146103,$92.31,$93.816,$92.25
07/05/2022,$92.53,4763717,$92.81,$93.20,$90.5848
07/01/2022,$93.94,5215267,$92.81,$94.10,$91.55
06/30/2022,$92.66,6336224,$92.78,$93.36,$92.00
06/29/2022,$93.35,3562364,$93.49,$94.25,$93.11
06/28/2022,$93.20,4900233,$94.93,$95.95,$92.9439
06/27/2022,$94.54,4687230,$94.50,$94.99,$94.10
06/24/2022,$94.52,6106376,$93.04,$94.78,$92.31
06/23/2022,$92.37,4665503,$91.52,$92.965,$91.31
06/22/2022,$91.29,4658669,$90.62,$92.88,$90.30
06/21/2022,$91.08,4998538,$90.44,$91.74,$89.39
06/17/2022,$88.66,8393818,$90.25,$91.0829,$88.42
06/16/2022,$89.85,5914350,$90.04,$90.60,$89.09
06/15/2022,$91.45,4177149,$90.91,$92.24,$90.14
06/14/2022,$90.64,4789090,$91.10,$91.95,$89.95
06/13/2022,$90.89,4757090,$91.68,$92.89,$90.44
06/10/2022,$93.17,4488742,$91.52,$94.01,$91.35
06/09/2022,$92.74,4154208,$93.83,$94.67,$92.72
06/08/2022,$93.88,3778292,$95.27,$95.29,$93.50
06/07/2022,$95.92,4852494,$94.67,$96.14,$94.21
06/06/2022,$95.72,3925135,$95.31,$96.31,$94.61
06/03/2022,$94.90,4312796,$96.92,$97.14,$94.71
06/02/2022,$97.23,4175680,$96.62,$97.28,$94.53
06/01/2022,$96.54,4410489,$97.38,$97.77,$95.165
05/31/2022,$96.75,9286834,$97.50,$98.16,$96.42
05/27/2022,$98.05,4318012,$96.45,$98.10,$95.76
05/26/2022,$97.80,4779113,$97.84,$98.87,$97.63
05/25/2022,$97.15,3603707,$97.05,$98.04,$96.53
05/24/2022,$96.45,3959217,$96.10,$97.005,$94.79
05/23/2022,$95.57,6136260,$96.00,$97.07,$94.98
05/20/2022,$94.93,5194154,$93.28,$95.225,$92.74
05/19/2022,$93.14,7000034,$93.03,$93.68,$91.47
05/18/2022,$94.02,8246778,$98.43,$98.43,$92.93
05/17/2022,$99.38,4160270,$98.89,$99.53,$97.92
05/16/2022,$98.55,3438728,$98.00,$99.35,$97.08
05/13/2022,$97.48,4502423,$98.41,$98.62,$96.58
05/12/2022,$98.25,4919434,$97.44,$98.26,$96.29
05/11/2022,$97.99,4667334,$98.24,$99.87,$97.88
05/10/2022,$98.16,5221764,$99.41,$100.10,$97.72
05/09/2022,$98.86,7147249,$99.58,$100.15,$98.37
05/06/2022,$100.69,8220432,$97.31,$100.93,$97.19
05/05/2022,$97.73,8236317,$100.61,$100.61,$96.50
05/04/2022,$100.57,9361244,$96.78,$101.21,$95.5299
05/03/2022,$95.98,5894367,$97.11,$97.73,$95.93
05/02/2022,$96.50,6520223,$96.45,$97.315,$95.02
04/29/2022,$96.13,8778344,$100.28,$100.44,$95.8899
04/28/2022,$100.85,5909498,$101.74,$102.60,$100.37
04/27/2022,$100.85,4730844,$101.21,$102.33,$99.74
04/26/2022,$101.43,3928993,$101.11,$102.91,$101.0371
04/25/2022,$101.77,4957541,$101.84,$102.39,$99.2063
04/22/2022,$101.68,5779233,$104.27,$104.305,$101.57
04/21/2022,$105.18,3386071,$106.10,$106.40,$104.87
04/20/2022,$106.64,5630013,$104.90,$107.60,$104.58
04/19/2022,$103.86,3615255,$103.60,$104.41,$102.95
04/18/2022,$103.42,3003414,$103.38,$104.49,$102.98
04/14/2022,$103.68,5134829,$105.31,$105.75,$103.61
04/13/2022,$104.98,3768382,$104.40,$105.80,$103.1994
04/12/2022,$104.64,4127874,$104.40,$105.03,$103.76
04/11/2022,$104.45,6368583,$106.36,$107.73,$104.17
04/08/2022,$106.61,7756111,$104.40,$107.52,$103.56
04/07/2022,$103.61,5731750,$101.96,$103.99,$101.27
04/06/2022,$102.06,6590236,$99.97,$102.2868,$99.69
04/05/2022,$99.46,7124869,$99.34,$101.28,$99.18
04/04/2022,$100.00,6958888,$100.49,$100.54,$98.66
04/01/2022,$101.09,6344493,$101.21,$102.19,$100.30
03/31/2022,$101.21,8521110,$102.00,$102.77,$101.18
03/30/2022,$103.55,7971590,$104.10,$105.36,$102.32
03/29/2022,$104.68,8510748,$106.79,$107.29,$103.91
03/28/2022,$108.04,3774593,$108.00,$108.2499,$106.9199
03/25/2022,$108.56,3788861,$107.75,$108.865,$107.3398
03/24/2022,$108.05,3618148,$106.40,$108.07,$106.06
03/23/2022,$106.20,3182484,$107.48,$107.77,$106.15
03/22/2022,$107.23,3305738,$108.00,$108.20,$106.33
03/21/2022,$107.39,4673765,$107.78,$109.69,$106.87
03/18/2022,$107.30,7129866,$108.50,$108.62,$106.55
03/17/2022,$108.56,5583149,$106.65,$108.64,$105.715
03/16/2022,$107.11,5183029,$107.00,$107.3224,$105.50
03/15/2022,$106.98,6845078,$105.00,$107.4465,$104.59
03/14/2022,$104.49,5750436,$103.93,$104.59,$101.09
03/11/2022,$103.47,4799006,$104.17,$105.18,$103.39
03/10/2022,$104.08,3595063,$103.10,$104.26,$102.57
03/09/2022,$103.60,4937009,$104.54,$104.9338,$102.37
03/08/2022,$102.36,6801050,$105.07,$105.87,$102.245
03/07/2022,$104.56,6424192,$104.49,$106.8099,$103.74
03/04/2022,$105.19,5347945,$102.71,$105.28,$102.0722
03/03/2022,$104.54,5741927,$104.49,$105.705,$103.48
03/02/2022,$104.43,5031794,$103.01,$105.03,$101.95
03/01/2022,$102.05,5643053,$103.21,$103.50,$100.9602
02/28/2022,$103.65,6678141,$101.29,$103.73,$101.29
02/25/2022,$104.30,6573395,$101.40,$104.86,$101.19
02/24/2022,$100.77,7055518,$100.26,$100.95,$98.46
02/23/2022,$102.24,4947687,$102.54,$103.48,$101.97
02/22/2022,$101.92,4776747,$102.16,$102.78,$101.03
02/18/2022,$102.13,4850747,$102.55,$102.99,$101.22
02/17/2022,$102.30,4635556,$103.65,$103.94,$102.06
02/16/2022,$103.94,5624043,$103.05,$104.24,$102.83
02/15/2022,$102.97,4442985,$103.86,$104.52,$102.53
02/14/2022,$103.00,7663408,$104.07,$104.15,$102.03
02/11/2022,$104.24,5923053,$105.49,$106.14,$104.0802
02/10/2022,$105.32,8605711,$104.60,$106.64,$104.46
02/09/2022,$104.79,15269820,$106.46,$108.27,$104.12
02/08/2022,$110.83,7793373,$108.89,$111.25,$108.88
02/07/2022,$109.41,5450512,$108.99,$109.82,$107.91
02/04/2022,$108.49,5473000,$107.58,$109.52,$107.15
02/03/2022,$108.72,6612956,$109.95,$110.15,$108.22
02/02/2022,$108.90,8771778,$105.82,$109.07,$105.63
02/01/2022,$106.27,7040165,$106.27,$107.18,$105.21
01/31/2022,$106.51,8540096,$108.22,$108.50,$105.4298
01/28/2022,$109.27,10339520,$106.675,$109.34,$106.16
01/27/2022,$106.79,12386030,$105.38,$107.6097,$105.00
01/26/2022,$104.86,10827920,$103.60,$105.32,$103.24
01/25/2022,$103.10,7472319,$102.47,$103.41,$100.90
01/24/2022,$103.51,13770620,$100.90,$104.07,$99.69
01/21/2022,$101.56,7822766,$102.93,$103.42,$101.00
01/20/2022,$102.39,6694665,$102.66,$103.89,$102.24
01/19/2022,$103.45,7286615,$104.95,$105.76,$103.4204
01/18/2022,$104.51,8109976,$105.80,$106.14,$104.0201
01/14/2022,$106.22,6706664,$105.71,$106.47,$105.03
01/13/2022,$105.34,6511038,$105.25,$105.97,$104.175
01/12/2022,$105.78,4933767,$105.47,$106.45,$105.09
01/11/2022,$106.04,8694223,$106.07,$107.26,$105.26
01/10/2022,$105.06,6105477,$104.21,$105.22,$103.19
01/07/2022,$104.19,6862180,$102.45,$104.79,$101.33
01/06/2022,$102.59,9847594,$105.37,$105.735,$102.41
01/05/2022,$105.81,6957452,$104.32,$106.50,$104.32
01/04/2022,$104.29,6090020,$104.45,$105.44,$103.80
01/03/2022,$104.16,4951868,$102.81,$104.34,$102.30
12/31/2021,$103.16,3251578,$103.48,$103.76,$103.13
12/30/2021,$103.68,2484575,$103.99,$104.5599,$103.4501
12/29/2021,$103.70,2782690,$103.10,$103.84,$103.03
12/28/2021,$102.77,2732459,$102.50,$103.25,$102.36
12/27/2021,$102.40,2597143,$101.76,$102.42,$101.5601
12/23/2021,$101.31,3111211,$101.07,$101.87,$101.07
12/22/2021,$100.90,4318370,$100.76,$101.3199,$100.03
12/21/2021,$100.79,5040324,$100.79,$101.435,$100.42
12/20/2021,$100.32,5233155,$99.91,$100.47,$98.64
12/17/2021,$100.36,9412932,$101.38,$101.64,$99.29
12/16/2021,$101.22,7360847,$100.52,$102.2206,$100.24
12/15/2021,$100.55,7052655,$98.78,$100.64,$98.3401
12/14/2021,$98.78,6282749,$99.47,$100.97,$98.63
12/13/2021,$98.90,4986106,$98.98,$99.33,$97.92
12/10/2021,$98.86,9217317,$97.70,$99.1299,$97.05
12/09/2021,$97.31,14096770,$94.85,$97.7666,$94.19
12/08/2021,$93.10,5767935,$93.33,$94.285,$92.49
12/07/2021,$92.93,3965653,$93.01,$93.45,$92.64
12/06/2021,$92.65,6039358,$91.63,$93.44,$91.59
12/03/2021,$90.87,5660427,$90.64,$91.59,$90.11
12/02/2021,$89.99,5992663,$89.13,$91.18,$88.81
12/01/2021,$88.78,6224384,$90.18,$91.06,$88.77
11/30/2021,$89.06,9051659,$91.27,$91.66,$88.91
11/29/2021,$92.02,5215577,$91.99,$92.7184,$91.0863
11/26/2021,$91.52,4240998,$91.47,$92.25,$90.90
11/24/2021,$92.65,6109424,$93.27,$93.84,$92.22
11/23/2021,$93.64,6626536,$93.11,$94.45,$92.20
11/22/2021,$92.99,4335603,$93.10,$94.455,$92.95
11/19/2021,$93.16,6446434,$95.06,$95.06,$92.32
11/18/2021,$95.34,8621773,$93.06,$95.68,$92.74
11/17/2021,$92.73,3878425,$92.63,$93.0612,$92.08
11/16/2021,$92.89,4038623,$93.93,$94.17,$92.82
11/15/2021,$93.49,3602100,$94.11,$94.30,$93.43
11/12/2021,$94.02,3792542,$94.58,$95.34,$93.35
11/11/2021,$94.21,4273335,$92.68,$94.53,$92.54
11/10/2021,$92.96,4966410,$93.29,$94.40,$92.4201
11/09/2021,$92.76,4446729,$93.88,$93.97,$92.56
11/08/2021,$93.76,3982095,$94.00,$94.59,$93.42
11/05/2021,$93.78,7437309,$94.68,$95.88,$93.00
11/04/2021,$94.49,7417787,$96.28,$96.30,$94.035
11/03/2021,$96.34,16937990,$92.51,$96.57,$92.20
11/02/2021,$91.15,6950948,$90.92,$91.4505,$90.18
11/01/2021,$90.65,7682477,$89.77,$91.12,$89.58
10/29/2021,$89.28,5335605,$88.27,$89.53,$88.06
10/28/2021,$88.62,4394890,$88.40,$88.84,$87.90
10/27/2021,$88.09,5211497,$88.53,$88.78,$87.70
10/26/2021,$88.32,6215333,$87.99,$88.635,$86.59
10/25/2021,$87.68,5774073,$87.72,$88.00,$87.02
10/22/2021,$87.52,5035902,$86.48,$87.59,$86.2443
10/21/2021,$86.86,5347274,$85.84,$86.89,$85.71
10/20/2021,$86.55,5023253,$85.10,$86.83,$85.00
10/19/2021,$84.89,3833023,$84.97,$85.305,$84.62
10/18/2021,$84.48,4822106,$85.75,$85.75,$84.115
10/15/2021,$85.84,5449036,$85.03,$86.29,$84.94
10/14/2021,$84.56,7284590,$84.34,$85.45,$82.92
10/13/2021,$83.16,4262205,$83.58,$83.61,$82.20
10/12/2021,$83.79,2916173,$84.27,$84.67,$83.56
10/11/2021,$84.28,3283373,$84.62,$85.32,$84.03
10/08/2021,$84.37,2990686,$84.50,$84.74,$83.86
10/07/2021,$84.20,4261959,$83.36,$84.66,$83.36
10/06/2021,$83.15,5205254,$83.00,$83.45,$81.78
10/05/2021,$83.64,4848783,$83.97,$84.885,$83.48
10/04/2021,$83.81,4768064,$84.00,$85.47,$83.11
10/01/2021,$84.07,6888529,$84.80,$84.905,$82.36
09/30/2021,$84.86,6027184,$87.10,$87.53,$84.79
09/29/2021,$86.79,4827012,$85.53,$87.2516,$85.44
09/28/2021,$85.66,6257751,$85.65,$86.335,$85.24
09/27/2021,$85.74,5255081,$84.51,$86.44,$84.51
09/24/2021,$84.71,2888351,$84.99,$85.34,$84.50
09/23/2021,$84.86,3875823,$84.14,$85.62,$83.87
09/22/2021,$83.86,3919477,$84.52,$84.885,$83.81
09/21/2021,$83.93,5052923,$84.95,$85.62,$83.84
09/20/2021,$84.58,5336971,$84.63,$85.45,$83.565
09/17/2021,$85.51,8733065,$84.99,$85.83,$84.8351
09/16/2021,$85.35,4169153,$85.98,$86.33,$84.57
09/15/2021,$85.54,6352625,$83.86,$85.98,$83.66
09/14/2021,$83.89,3882746,$85.05,$85.07,$83.675
09/13/2021,$84.51,4495181,$84.14,$85.19,$84.02
09/10/2021,$83.79,6454390,$85.80,$85.81,$83.36
09/09/2021,$85.41,4076636,$85.92,$86.035,$85.21
09/08/2021,$86.22,3553477,$86.34,$86.62,$85.29
09/07/2021,$86.58,4627405,$87.20,$87.40,$85.86
09/03/2021,$87.47,4937188,$87.11,$87.79,$86.63
09/02/2021,$86.96,5223603,$85.75,$87.50,$85.73
09/01/2021,$85.71,6689071,$86.10,$86.205,$83.89
08/31/2021,$86.39,8277338,$84.77,$86.88,$84.61
08/30/2021,$84.60,5479986,$83.94,$84.69,$83.41
08/27/2021,$83.71,3903215,$83.32,$83.78,$83.04
08/26/2021,$83.03,3914435,$83.79,$83.79,$82.49
08/25/2021,$83.57,3158527,$83.58,$84.185,$82.96
08/24/2021,$83.81,3269899,$84.49,$84.51,$83.78
08/23/2021,$84.60,3708535,$85.39,$85.84,$84.51
08/20/2021,$84.85,3992674,$84.10,$84.965,$83.735
08/19/2021,$84.23,5192152,$83.96,$84.93,$83.525
08/18/2021,$84.59,4501623,$86.29,$86.5298,$84.53
08/17/2021,$86.47,6132620,$85.12,$86.73,$85.05
08/16/2021,$85.39,4502804,$84.27,$85.50,$83.87
08/13/2021,$84.36,3659659,$85.25,$85.49,$84.23
08/12/2021,$85.14,6540714,$85.21,$85.50,$84.20
08/11/2021,$84.95,7758212,$83.56,$85.15,$83.56
08/10/2021,$83.24,5908371,$81.65,$83.31,$81.2333
08/09/2021,$81.65,4570567,$81.20,$81.917,$80.82
08/06/2021,$81.25,7020914,$80.52,$81.73,$80.15
08/05/2021,$80.05,11322470,$81.36,$81.75,$79.335
08/04/2021,$81.55,14338450,$80.25,$83.20,$80.01
08/03/2021,$84.00,7620337,$82.76,$84.17,$81.64
08/02/2021,$82.41,4678994,$82.36,$82.92,$82.02
07/30/2021,$82.36,5996393,$82.96,$83.47,$82.13
07/29/2021,$83.06,4284940,$83.99,$84.15,$82.80
07/28/2021,$83.30,3282146,$83.63,$83.7299,$82.50
07/27/2021,$83.64,4297986,$82.55,$83.70,$82.31
07/26/2021,$82.87,4784393,$83.43,$84.28,$82.72
07/23/2021,$83.27,4090793,$83.00,$83.625,$82.79
07/22/2021,$82.63,4675008,$82.71,$82.82,$81.93
07/21/2021,$83.06,6804483,$82.44,$83.23,$82.05
07/20/2021,$81.80,6382501,$80.89,$82.89,$80.80
07/19/2021,$80.67,5135329,$81.12,$81.55,$79.56
07/16/2021,$81.72,5462937,$82.18,$82.505,$81.43
07/15/2021,$82.07,3622577,$81.76,$82.37,$81.51
07/14/2021,$82.42,6308539,$81.95,$82.685,$81.5601
07/13/2021,$81.66,3083473,$82.01,$82.34,$81.515
07/12/2021,$81.82,4014359,$80.89,$82.11,$80.43
07/09/2021,$81.32,3471901,$80.91,$81.68,$80.8744
07/08/2021,$80.22,5416963,$80.59,$80.87,$79.78
07/07/2021,$81.34,6878885,$80.96,$82.3794,$80.44
07/06/2021,$81.18,6544421,$82.13,$82.13,$80.2515
07/02/2021,$82.43,5591475,$82.16,$82.72,$81.46
07/01/2021,$82.22,9737613,$83.71,$83.73,$81.96
06/30/2021,$83.44,5038857,$83.26,$83.68,$82.84
06/29/2021,$83.49,4926776,$84.62,$85.13,$83.41
06/28/2021,$84.12,4194954,$83.67,$84.23,$83.11
06/25/2021,$84.08,3743954,$84.00,$84.75,$83.78
06/24/2021,$83.77,4867017,$83.90,$83.99,$82.81
06/23/2021,$83.73,3396380,$83.79,$84.23,$83.26
06/22/2021,$83.81,3550609,$84.02,$84.36,$83.58
06/21/2021,$84.02,4531827,$82.61,$84.23,$82.44
06/18/2021,$82.40,8800824,$83.52,$83.6899,$82.33
06/17/2021,$84.23,4943130,$85.05,$85.09,$83.67
06/16/2021,$84.74,5721276,$85.50,$86.14,$84.66
06/15/2021,$85.40,5473306,$85.16,$86.105,$84.48
06/14/2021,$84.62,5089818,$85.17,$85.19,$83.555
06/11/2021,$85.47,2698090,$85.85,$86.13,$85.235
06/10/2021,$85.50,4690429,$85.51,$86.06,$85.29
06/09/2021,$84.95,5782545,$85.77,$86.25,$84.8324
06/08/2021,$85.81,4270306,$86.06,$86.115,$85.125
06/07/2021,$86.33,3952413,$86.65,$87.13,$86.185
06/04/2021,$86.47,4606691,$87.06,$87.11,$86.201
06/03/2021,$87.06,4679873,$85.99,$87.30,$85.66
06/02/2021,$85.99,4104955,$86.32,$86.48,$85.71
06/01/2021,$85.87,6109826,$86.50,$86.57,$85.2701
05/28/2021,$86.44,6810416,$86.675,$87.30,$86.38
05/27/2021,$86.42,8985344,$87.78,$88.08,$86.12
05/26/2021,$87.32,14402290,$88.65,$88.90,$85.27
05/25/2021,$88.70,5895046,$89.71,$89.82,$88.615
05/24/2021,$89.71,5639717,$90.06,$90.6137,$89.64
05/21/2021,$89.81,8361482,$89.29,$90.20,$89.1101
05/20/2021,$89.07,9058704,$89.22,$89.80,$88.36
05/19/2021,$89.21,20077270,$88.50,$90.09,$87.67
05/18/2021,$88.61,17674500,$86.47,$88.65,$85.97
05/17/2021,$84.56,4470238,$84.11,$85.20,$84.11
05/14/2021,$84.33,5738824,$84.63,$84.74,$84.01
05/13/2021,$84.27,4612538,$83.61,$84.79,$83.12
05/12/2021,$83.38,6437325,$84.61,$85.33,$83.24
05/11/2021,$84.37,7935085,$85.53,$86.01,$84.05
05/10/2021,$85.85,7926724,$85.61,$87.18,$85.43
05/07/2021,$85.11,8206262,$83.92,$85.35,$83.71
05/06/2021,$83.70,9412633,$82.64,$83.75,$81.76
05/05/2021,$83.04,10847100,$81.50,$83.30,$80.42
05/04/2021,$81.12,19634140,$79.00,$81.35,$78.75
05/03/2021,$77.69,9558601,$77.00,$78.22,$76.70
04/30/2021,$76.40,6153353,$76.44,$77.13,$76.23
04/29/2021,$76.37,5086320,$75.79,$76.49,$75.67
04/28/2021,$75.40,3581214,$75.41,$75.9299,$75.22
04/27/2021,$75.11,3766710,$75.48,$75.70,$74.97
04/26/2021,$75.75,5617564,$76.20,$76.30,$75.6001
04/23/2021,$76.05,4197578,$75.93,$76.42,$75.27
04/22/2021,$76.18,5641933,$76.31,$76.44,$75.24
04/21/2021,$76.70,6222796,$76.22,$77.44,$76.145
04/20/2021,$75.91,7660774,$75.73,$76.20,$75.343
04/19/2021,$75.75,6666894,$76.18,$76.72,$75.41
04/16/2021,$75.88,8513895,$76.15,$76.20,$75.56
04/15/2021,$75.78,5037701,$75.26,$76.00,$74.64
04/14/2021,$75.08,3968735,$74.00,$75.18,$73.98
04/13/2021,$74.02,3934139,$74.06,$74.35,$73.30
04/12/2021,$74.46,4233352,$74.33,$74.93,$74.25
04/09/2021,$74.07,4662725,$74.00,$74.1999,$73.59
04/08/2021,$73.79,5180145,$74.30,$74.36,$73.61
04/07/2021,$74.49,5137442,$74.87,$74.92,$74.1416
04/06/2021,$74.62,6746488,$75.18,$75.18,$74.38
04/05/2021,$75.04,6063774,$74.17,$75.40,$74.13
04/01/2021,$74.30,6965253,$75.23,$75.30,$73.91
03/31/2021,$75.23,6320526,$75.96,$76.17,$75.20
03/30/2021,$76.08,5733039,$76.17,$76.81,$75.73
03/29/2021,$76.30,6135842,$75.70,$76.87,$75.51
03/26/2021,$75.96,9051172,$74.36,$76.00,$74.12
03/25/2021,$74.07,5506788,$73.25,$74.25,$72.29
03/24/2021,$73.21,7555533,$72.12,$74.30,$71.70
03/23/2021,$71.90,7192349,$73.11,$73.44,$71.80
03/22/2021,$73.47,6819861,$72.92,$73.57,$72.35
03/19/2021,$73.18,10426950,$74.50,$74.65,$73.17
03/18/2021,$74.48,6860922,$74.01,$75.29,$73.81
03/17/2021,$74.01,7926712,$73.74,$74.39,$72.88
03/16/2021,$75.07,5756283,$75.00,$75.25,$74.15
03/15/2021,$74.97,7141300,$73.89,$75.21,$73.58
03/12/2021,$73.92,6286685,$72.69,$74.05,$72.498
03/11/2021,$72.35,5536079,$72.95,$73.43,$72.32
03/10/2021,$72.70,7402180,$71.71,$73.09,$71.13
03/09/2021,$71.23,8697300,$72.35,$73.05,$71.18
03/08/2021,$71.73,9007387,$71.29,$72.54,$70.78
03/05/2021,$70.63,8295616,$69.40,$70.95,$69.16
03/04/2021,$69.17,7396709,$68.96,$70.04,$68.415
03/03/2021,$69.03,6192109,$68.97,$69.51,$68.28
03/02/2021,$68.94,5251815,$69.49,$69.6399,$68.87
